run_idx,fid_mean,fid_std,kid_mean_mean,kid_mean_std,kid_std_mean
5,92.77258071899413,0.6821617598827304,0.07011070474982262,0.0015315566771010294,0.007440311647951603
1,100.50742797851562,0.4644023870975589,0.07584512233734131,0.001092904898600065,0.007511741761118173
2,105.0701805114746,0.5806545635106105,0.08311242312192917,0.0016134821770094475,0.007891069585457443
8,107.52219772338867,0.546240754096257,0.08445693403482438,0.0011712026463908604,0.007884215423837304
4,114.18870315551757,0.8980246265624295,0.092648184299469,0.0013162860460434163,0.008147277450188995
6,117.9805679321289,0.9303369415579532,0.09371478110551834,0.0008335970070601375,0.00818424066528678
3,121.40944442749023,0.5819368750733022,0.09782489910721778,0.0012542315366223132,0.008110062777996063
7,135.49745483398436,0.9032919447628711,0.12009992301464081,0.0017443538098351795,0.009831434581428766
