run_idx,fid_mean,fid_std,kid_mean_mean,kid_mean_std,kid_std_mean
2,67.4658279,0.725420752070511,0.0398482,0.0010371846294443226,0.0066276
5,75.8598985,1.0063225307878003,0.052559,0.0013509335044084626,0.0060875
4,97.46030809999999,1.51951153305677,0.0762742,0.0020385598838395694,0.0088256
1,118.1963623,1.0068565816699075,0.10848690000000001,0.002274896210086665,0.0126592
3,173.59855050000002,1.8385548429443903,0.1693562,0.003094675420065175,0.0171998
6,180.5610367,0.9320660687973481,0.139905,0.0014736562240450389,0.011108400000000001
